1761271991, 0x00000100,  0x00000001,[PowerOn]Power on!
1761281164, 0x00000700,  0x00000001,EipStackCt 2/2: EthIPScanner: EtIPClaimHostIPAddress failed.
1761281164, 0x00000700,  0x00000001,EipStackCt 2/2: EthIPScanner: End create stack
1761281164, 0x00000700,  0x00000001,Hook run 3/4: EthIPScanner: create stack done
1761281164, 0x00000700,  0x00000001,Hook run 4/4: EthIPScanner: create thread done
1761281164, 0x00000700,  0x00000001,Hook 2/2: EthIPScanner: End hook event 1.
1761281164, 0x00000700,  0x00000001,Hook 1/2: EthIPAdapter: Start hook event 1.
1761281164, 0x00000700,  0x00000001,Hook 2/2: EthIPAdapter: End hook event 1.
1761281164, 0x00000700,  0x00000001,ThreadRun 1/2: EthIPScanner: Start running stack
1761281164, 0x00000700,  0x00000001,Hook 1/2: EthIPScanner: Start hook event 4.
1761281164, 0x00000700,  0x00000001,Hook 2/2: EthIPScanner: End hook event 4.
1761281164, 0x00000700,  0x00000001,Hook 1/2: EthIPAdapter: Start hook event 4.
1761281164, 0x00000700,  0x00000001,Hook 2/2: EthIPAdapter: End hook event 4.
1761281164, 0x00000700,  0x00000001,ThreadRun 1/2: EthIPScanner: Start eventDeal thread
1761281164, 0x00000600,  0x00000001,EtherCAT: Start to register master.
1761281164, 0x00000600,  0x00000001,EtherCAT: Master Active
1761281240, 0x00000100,  0x00000001,[monitor]login event:0  route:1908
1761281240, 0x00000100,  0x00000001,[monitor]login event:1  route:1908
1761281240, 0x00000100,  0x00000001,userprog online LOG_IN!!!.
1761281240, 0x00000100,  0x00000001,Upload symbol.sym start.
1761281240, 0x00000100,  0x00000001,Upload symbol.sym finished.
1761281242, 0x00000100,  0x00000001,Upload userprog.foid start.
1761281242, 0x00000100,  0x00000001,Upload userprog.foid finished.
1761281242, 0x00000100,  0x00000001,Upload symbol.sym start.
1761281242, 0x00000100,  0x00000001,Upload symbol.sym finished.
1761281242, 0x00000100,  0x00000001,Upload stuserprog.o start.
1761281242, 0x00000100,  0x00000001,Upload stuserprog.o finished.
1761281289, 0x00000100,  0x00000001,Download project\project.hcpp start.
1761281289, 0x00000100,  0x00000001,Download project\project.hcpp finished.
1761281289, 0x00000100,  0x00000001,Download userprog.foid start.
1761281289, 0x00000100,  0x00000001,Download userprog.foid finished.
1761281290, 0x00000100,  0x00000001,Download stprog.o start.
1761281290, 0x00000100,  0x00000001,Download stprog.o finished.
1761281290, 0x00000100,  0x00000001,Download stuserprog.o start.
1761281290, 0x00000100,  0x00000001,Download stuserprog.o finished.
1761281290, 0x00000100,  0x00000001,Download symbol.sym start.
1761281290, 0x00000100,  0x00000001,Download symbol.sym finished.
1761281290, 0x00000100,  0x00000001,Download varsinfo.foid start.
1761281290, 0x00000100,  0x00000001,Download varsinfo.foid finished.
1761281290, 0x00000100,  0x00000001,Download EIPIns.foid start.
1761281290, 0x00000100,  0x00000001,Download EIPIns.foid finished.
1761281290, 0x00000100,  0x00000001,userprog online modify TRIGGER!!!.
1761281290, 0x00000100,  0x00000001,userprog online datafile is OK.
1761281290, 0x00000100,  0x00000001,userprog online checked OK.
1761281290, 0x00000700,  0x00000001,Hook 1/2: EthIPScanner: Start hook event 2.
1761281290, 0x00000700,  0x00000001,Update 1/2: EthIPScanner: update cipudtlist done
1761281290, 0x00000700,  0x00000001,Update 2/2: EthIPScanner: update cipexplicittag done
1761281290, 0x00000700,  0x00000001,Hook ol 1/1: EthIPScanner: update cip config ret 0
1761281290, 0x00000700,  0x00000001,Hook 2/2: EthIPScanner: End hook event 2.
1761281290, 0x00000700,  0x00000001,Hook 1/2: EthIPAdapter: Start hook event 2.
1761281290, 0x00000700,  0x00000001,Hook 2/2: EthIPAdapter: End hook event 2.
1761281368, 0x00000100,  0x00000001,Download project\project.hcpp start.
1761281368, 0x00000100,  0x00000001,Download project\project.hcpp finished.
1761281368, 0x00000100,  0x00000001,Download userprog.foid start.
1761281368, 0x00000100,  0x00000001,Download userprog.foid finished.
1761281368, 0x00000100,  0x00000001,Download stprog.o start.
1761281368, 0x00000100,  0x00000001,Download stprog.o finished.
1761281368, 0x00000100,  0x00000001,Download stuserprog.o start.
1761281368, 0x00000100,  0x00000001,Download stuserprog.o finished.
1761281368, 0x00000100,  0x00000001,Download symbol.sym start.
1761281368, 0x00000100,  0x00000001,Download symbol.sym finished.
1761281368, 0x00000100,  0x00000001,Download varsinfo.foid start.
1761281368, 0x00000100,  0x00000001,Download varsinfo.foid finished.
1761281368, 0x00000100,  0x00000001,Download EIPIns.foid start.
1761281368, 0x00000100,  0x00000001,Download EIPIns.foid finished.
1761281368, 0x00000100,  0x00000001,userprog online modify TRIGGER!!!.
1761281368, 0x00000100,  0x00000001,userprog online datafile is OK.
1761281368, 0x00000100,  0x00000001,userprog online checked OK.
1761281368, 0x00000700,  0x00000001,Hook 1/2: EthIPScanner: Start hook event 2.
1761281368, 0x00000700,  0x00000001,Update 1/2: EthIPScanner: update cipudtlist done
1761281368, 0x00000700,  0x00000001,Update 2/2: EthIPScanner: update cipexplicittag done
1761281368, 0x00000700,  0x00000001,Hook ol 1/1: EthIPScanner: update cip config ret 0
1761281368, 0x00000700,  0x00000001,Hook 2/2: EthIPScanner: End hook event 2.
1761281368, 0x00000700,  0x00000001,Hook 1/2: EthIPAdapter: Start hook event 2.
1761281368, 0x00000700,  0x00000001,Hook 2/2: EthIPAdapter: End hook event 2.
1761287537, 0x00000100,  0x00000001,Power off (simu)!
1761287537, 0x00000100,  0x00000001,run status changed to STOP!!! because of control word.
1761287537, 0x00000600,  0x00000001,EtherCAT: Received stop command.
1761287537, 0x00000700,  0x00000001,Hook 1/2: EthIPScanner: Start hook event 0.
1761287537, 0x00000700,  0x00000001,Hook stop 1/3: EthIPScanner: CMP_EVT_STOP
1761287537, 0x00000700,  0x00000001,Hook stop 2/3: EthIPScanner: cancel thread done
1761287537, 0x00000700,  0x00000001,Hook stop 3/3: EthIPScanner: clear error done
1761287537, 0x00000700,  0x00000001,Hook 2/2: EthIPScanner: End hook event 0.
1761287537, 0x00000700,  0x00000001,Hook 1/2: EthIPAdapter: Start hook event 0.
1761287537, 0x00000700,  0x00000001,Hook stop 1/5: EthIPAdapter: CMP_EVT_STOP
1761287537, 0x00000700,  0x00000001,Hook stop 2/5: EthIPAdapter: cancel thread done
1761287537, 0x00000700,  0x00000001,EipStackDlt 1/3: EthIPScanner: Start delete stack
1761287537, 0x00000700,  0x00000001,ThreadRun 2/2: EthIPScanner: end eventDeal thread
1761287537, 0x00000700,  0x00000001,ThreadRun 2/2: EthIPScanner: End running stack
1761287537, 0x00000600,  0x00000001,EtherCAT: allowblock run_cmd_1=0
1761287537, 0x00000700,  0x00000001,EipStackDlt 2/3: EthIPScanner: EtIPScannerStop done
1761287537, 0x00000600,  0x00000001,ECT_STATE_RUN_2_IDLE 0
1761287537, 0x00000700,  0x00000001,EipStackDlt 2/3: EthIPScanner: eventcallback_Thread task stop
1761287537, 0x00000600,  0x00000001,EtherCAT: Stop master
1761287537, 0x00000600,  0x00000001,EtherCAT: Stop master finished.
1761287537, 0x00000700,  0x00000001,EipStackDlt 3/3: EthIPScanner: End delete stack
1761287537, 0x00000700,  0x00000001,Hook stop 3/5: EthIPAdapter: delete stack done
1761287537, 0x00000700,  0x00000001,Hook stop 4/5: EthIPAdapter: clear adapter error done
1761287537, 0x00000700,  0x00000001,Hook stop 5/5: EthIPAdapter: clear scanner error done
1761287537, 0x00000700,  0x00000001,Hook 2/2: EthIPAdapter: End hook event 0.
1761287537, 0x00000100,  0x00000001,[Powerdown]:Run switch to stop time: 25ms.
1761287537, 0x00000100,  0x00000001,[Powerdown]:Variables data save begin.
1761287537, 0x00000100,  0x00000001,[Powerdown]:Variables data save finished.
1761287537, 0x00000100,  0x00000001,Project Quit!
1761287537, 0x00000100,  0x00000001,[Powerdown]:Run switch to stop time: 0ms.
1761287537, 0x00000100,  0x00000001,[Powerdown]:Variables data save begin.
1761287537, 0x00000100,  0x00000001,[Powerdown]:Variables data save finished.
